stemming;anjuran;larangan;informasi
['sungguh', 'aku', 'kan', 'serah', 'bendera', 'perang', 'beliau', 'sabda', 'sungguh', 'bendera', 'ambil', 'besok', 'pagi', 'orang', 'cinta', 'allah', 'rasul', 'beliau', 'sabda', 'orang', 'cinta', 'allah', 'rosulnya', 'allah', 'beri', 'menang', 'lalu', 'tangan', 'sedang', 'sama', 'ali', 'kata', 'harap', 'kata', 'ini', 'ali', 'rasulullah', 'beri', 'bendera', 'kepada', 'kemudian', 'allah', 'menang', 'peperangan', 'khaibar', 'lalu', 'tangan'];0;0;1
['lihat', 'beliau', 'beliau', 'singgah', 'istirahat', 'dzul', 'hulaifah', 'dasar', 'lembah', 'kata', 'beliau', 'sungguh', 'kamu', 'sekarang', 'sedang', 'ada', 'bathha', 'penuh', 'berkah', 'salim', 'istirahat', 'sama', 'tempat', 'singgah', 'abdullah', 'sedang', 'cari', 'tempat', 'singgah', 'tepat', 'istirahat', 'rasulullah', 'shallallahualaihiwasallam', 'posisi', 'bawah', 'masjid', 'dasar', 'lembah', 'letak', 'ada', 'tengah', 'jalan', 'lalu'];0;0;1
['rasulullah', 'lomba', 'pacu', 'kuda', 'kuda', 'siap', 'kuda', 'pacu', 'beliau', 'lepas', 'alhafya', 'batas', 'akhir', 'tsaniyatul', 'wada', 'aku', 'tanya', 'musa', 'berapa', 'jarak', 'kata', 'enam', 'tujuh', 'mil', 'beliau', 'lomba', 'pacu', 'kuda', 'bukan', 'kuda', 'pacu', 'tsaniyatul', 'wada', 'batas', 'akhir', 'masjid', 'bani', 'zurai', 'aku', 'tanya', 'berapa', 'jarak', 'kata', 'satu', 'mil', 'ibnu', 'umar', 'masuk', 'orang', 'ikut', 'pacu', 'kuda'];0;0;1
['patut', 'orang', 'hamba', 'kata', 'aku', 'lebih', 'baik', 'yunus', 'bin', 'matta', 'beliau', 'sebut', 'menisbatkannya', 'ayah', 'nabi', 'shallallahu', 'alaihi', 'wa', 'salam', 'sebut', 'malam', 'beliau', 'isra', 'kata', 'beliau', 'musa', 'orang', 'lakilaki', 'kulit', 'sawo', 'matang', 'akan', 'lakilaki', 'gagah', 'asal', 'syanuah', 'yaman', 'beliau', 'kata', 'isa', 'orang', 'rambut', 'keriting', 'dada', 'bidang', 'beliau', 'sebut', 'malaikat', 'malik', 'jaga', 'neraka', 'sebut', 'addajjal'];0;1;1
['kamu', 'milik', 'jadi', 'mahar', 'lakilaki', 'jawab', 'aku', 'tak', 'punya', 'apaapa', 'beliau', 'tanya', 'meski', 'cincin', 'besi', 'lakilaki', 'jawab', 'meski', 'cincin', 'besi', 'kain', 'aku', 'robek', 'beri', 'untuk', 'tengah', 'dari', 'tengah', 'untuk', 'beliau', 'tanya', 'kamu', 'milik', 'hafal', 'al', 'quran', 'lakilaki', 'jawab', 'akhir', 'beliau', 'sabda', 'pergi', 'sungguh', 'aku', 'nikah', 'wanita', 'mahar', 'hafal', 'al', 'quran'];1;0;1
['tiup', 'diri', 'beliau', 'sendiri', 'muawwidzat', 'surat', 'an', 'nas', 'al', 'falaq', 'sakit', 'jelang', 'mati', 'sakit', 'beliau', 'makin', 'parah', 'aku', 'tiup', 'baca', 'muawidzat', 'kepada', 'aku', 'usap', 'tangan', 'beliau', 'sendiri', 'harap', 'berkah', 'dari', 'aku', 'tanya', 'ibnu', 'syihab', 'bagaimana', 'cara', 'beliau', 'tiup', 'baca', 'muawidzat', 'jawab', 'beliau', 'tiup', 'baca', 'muawidzat', 'tangan', 'kemudian', 'beliau', 'usap', 'wajah', 'beliau'];0;0;1
['orang', 'hakim', 'adil', 'ijtihad', 'kemudian', 'ijtihad', 'benar', 'dapat', 'pahala', 'orang', 'hakim', 'ijtihad', 'lantas', 'ijtihad', 'salah', 'meleset', 'bagi', 'pahala', 'kata', 'amru', 'aku', 'cerita', 'hadis', 'abu', 'bakar', 'bin', 'amru', 'bin', 'hazm', 'kata', 'begini', 'abu', 'salamah', 'bin', 'abdurrahman', 'abar', 'kepada', 'abu', 'hurairah', 'abdul', 'aziz', 'bin', 'al', 'muththalib', 'abdullah', 'bin', 'abu', 'bakar', 'abu', 'salamah', 'nabi', 'shallallahu', 'alaihi', 'wa', 'salam', 'shallallahualaihiwa', 'sallam', 'misal'];0;0;1
['buka', 'shaum', 'sunnah', 'lama', 'satu', 'bulan', 'hingga', 'duga', 'beliau', 'pernah', 'shaum', 'lama', 'bila', 'shaum', 'akan', 'beliau', 'terus', 'terus', 'shaum', 'hingga', 'duga', 'beliau', 'pernah', 'buka', 'sekalipun', 'bulan', 'kamu', 'hendak', 'lihat', 'beliau', 'suatu', 'malam', 'ada', 'shalat', 'kamu', 'lihat', 'posisi', 'tidur', 'kalian', 'lihat', 'ada', 'tidur', 'hadits', 'ikut', 'sulaiman', 'abu', 'khalid', 'al', 'ahmar', 'humaid'];0;0;1
['bukankah', 'kamu', 'bebas', 'laku', 'apa', 'kamu', 'mau', 'orang', 'kata', 'benar', 'aku', 'suka', 'cocok', 'tanam', 'beliau', 'kata', 'orang', 'segera', 'tanam', 'benih', 'tumbuh', 'kembang', 'sangat', 'banyak', 'hingga', 'panen', 'hasil', 'banyak', 'gunung', 'allah', 'firman', 'lebih', 'kamu', 'wahai', 'anak', 'adam', 'lakilaki', 'baduy', 'kata', 'allah', 'temu', 'orang', 'kaum', 'quraisy', 'anshar', 'tani', 'bukan', 'tani', 'nabi', 'tertawa'];0;0;1
['aku', 'lihat', 'mimpi', 'diri', 'lihat', 'hunus', 'pedang', 'tibatiba', 'bagi', 'tengah', 'pedang', 'patah', 'nyata', 'musibah', 'timpa', 'orangorang', 'mukmin', 'perang', 'uhud', 'aku', 'lihat', 'hunus', 'pedang', 'nyata', 'pedang', 'lebih', 'baik', 'pertama', 'menang', 'beri', 'allah', 'satu', 'orangorang', 'mukmin', 'mimpi', 'aku', 'lihat', 'sapi', 'allah', 'maha', 'baik', 'nyata', 'tafsir', 'mimpi', 'orangorang', 'mukmin', 'mati', 'syahid', 'perang', 'uhud'];0;0;1
['apa', 'dorong', 'buat', 'hamba', 'jawab', 'aku', 'rasa', 'takut', 'hadap', 'segala', 'buat', 'binasa', 'diri', 'allah', 'rahmat', 'rasa', 'takut', 'allah', 'lalu', 'aku', 'cerita', 'abu', 'utsman', 'kata', 'dengar', 'salman', 'sedikit', 'tambah', 'lalu', 'tabur', 'abu', 'laut', 'bagaimana', 'cerita', 'muadz', 'kata', 'cerita', 'syubah', 'qatadah', 'dengar', 'uqbah', 'dengar', 'abu', 'said', 'al', 'khudri', 'nabi'];0;0;1
['tanya', 'rasulullah', 'masalah', 'kemudian', 'allah', 'taala', 'turun', 'ayat', 'sungguh', 'ashshafaa', 'al', 'marwah', 'sebahagian', 'syiarsyiar', 'allah', 'barangsiapa', 'ibadah', 'haji', 'baitullah', 'umrah', 'dosa', 'bagi', 'kerja', 'saiy', 'dua', 'sufyan', 'abu', 'muawiyah', 'tambah', 'hisyam', 'bapak', 'aisyah', 'radhiyallahuanha', 'allah', 'terima', 'haji', 'umrah', 'orang', 'laku', 'saiy', 'bukit', 'ashshafaa', 'al', 'marwah'];1;0;1
['aku', 'siap', 'hambahambaku', 'shalih', 'pernah', 'lihat', 'mata', 'pernah', 'dengar', 'telinga', 'pernah', 'lintas', 'benak', 'manusia', 'simpan', 'biar', 'apa', 'lihat', 'allah', 'kalian', 'lalu', 'beliau', 'baca', 'ayat', 'tak', 'orang', 'tahu', 'bagai', 'nikmat', 'nanti', 'indah', 'pandang', 'balas', 'atas', 'apa', 'kerja', 'as', 'sajdah', 'abu', 'muawiyah', 'kata', 'al', 'amasy', 'abu', 'shalih', 'abu', 'hurairah', 'baca', 'lafazh', 'qurraat', 'ayun'];0;0;1
['aku', 'perintah', 'empat', 'perkara', 'aku', 'larang', 'empat', 'perkara', 'tegak', 'shalat', 'bayar', 'zakat', 'puasa', 'bulan', 'ramadhan', 'tunai', 'kepada', 'lima', 'rampas', 'perang', 'kalian', 'dapat', 'jangan', 'kalian', 'minum', 'duba', 'labu', 'lubang', 'jadi', 'rendam', 'buah', 'hingga', 'jadi', 'khamr', 'hantam', 'bejana', 'buat', 'tanah', 'rambut', 'darah', 'naqir', 'bejana', 'buat', 'batang', 'pohon', 'lubang', 'muzaffat', 'bejana', 'lapis', 'ter', 'aspal'];1;1;1
['aku', 'hasrat', 'wanita', 'tibatiba', 'orang', 'lakilaki', 'kata', 'nikah', 'aku', 'dengan', 'beliau', 'sabda', 'beri', 'mahar', 'upa', 'pakai', 'pada', 'lakilaki', 'kata', 'aku', 'punya', 'beliau', 'sabda', 'beri', 'meski', 'upa', 'cincin', 'besi', 'nyata', 'tak', 'punya', 'kemudian', 'beliau', 'tanya', 'kamu', 'milik', 'hafal', 'al', 'quran', 'lakilaki', 'jawab', 'surat', 'beliau', 'sabda', 'aku', 'nikah', 'wanita', 'mahar', 'hafal', 'al', 'quran'];0;0;1
['keliling', 'pohon', 'kurma', 'lalu', 'doa', 'berkah', 'buahbuahnya', 'aku', 'petik', 'buahbuah', 'kurma', 'sebut', 'aku', 'lunas', 'hakhak', 'sisa', 'buahbuah', 'kurma', 'sebut', 'lalu', 'aku', 'temu', 'rasulullah', 'beliau', 'sedang', 'duduk', 'lalu', 'aku', 'beritahukan', 'jadi', 'tadi', 'rasulullah', 'kata', 'umar', 'wahai', 'umar', 'umar', 'ada', 'duduk', 'umar', 'kata', 'peristiwa', 'bukti', 'tahu', 'rasululoh', 'allah', 'rasulullah'];0;0;1
['gelap', 'malam', 'datang', 'kalian', 'ada', 'petang', 'hari', 'jaga', 'anakanak', 'kalian', 'setan', 'sedang', 'liar', 'malam', 'lalu', 'beberapa', 'boleh', 'kalian', 'biar', 'tutup', 'pintu', 'rumah', 'sebut', 'nama', 'allah', 'setan', 'buka', 'pintu', 'tutup', 'ibnu', 'juraij', 'kata', 'abar', 'kapadaku', 'amru', 'bin', 'dinar', 'dengar', 'jabir', 'bin', 'abdullah', 'apa', 'atha', 'kabar', 'kepada', 'sebut', 'kalimat', 'sebut', 'nama', 'allah'];1;0;1
['siapa', 'milik', 'tanah', 'ladang', 'hendak', 'garap', 'cocok', 'tanam', 'hibah', 'laku', 'hendak', 'biar', 'tanah', 'kata', 'arrabi', 'bin', 'nafi', 'abu', 'taubah', 'cerita', 'muawiyah', 'yahya', 'abu', 'salamah', 'abu', 'hurairah', 'radhiyallahuanhu', 'kata', 'rasulullah', 'sabda', 'siapa', 'milik', 'tanah', 'ladang', 'hendak', 'garap', 'cocok', 'tanam', 'ikan', 'saudara', 'garap', 'laku', 'hendak', 'biar', 'tanah'];1;1;0
['orang', 'paling', 'baik', 'baca', 'ubbay', 'tinggal', 'qiraah', 'ubay', 'ubay', 'kata', 'aku', 'ambil', 'langsung', 'bibir', 'rasulullah', 'aku', 'tinggal', 'lantar', 'suatu', 'masalah', 'allah', 'taala', 'firman', 'maa', 'nansakh', 'min', 'aayatin', 'aw', 'nunsikha', 'nati', 'bikhair', 'minhaa', 'aw', 'mitslihaa', 'tidak', 'hapus', 'suatu', 'ayat', 'ayat', 'hapus', 'ganti', 'lebih', 'baik', 'dari', 'misal', 'qs', 'albaqarah'];0;0;1
['manah', 'wahai', 'bani', 'ismail', 'nenek', 'moyang', 'kalian', 'ahli', 'manah', 'manah', 'aku', 'latih', 'sama', 'bani', 'fulan', 'salamah', 'kata', 'lalu', 'salah', 'satu', 'kelompok', 'tahan', 'tangantangan', 'henti', 'latih', 'nabi', 'shallallahualaihiwasallam', 'tanya', 'kalian', 'terus', 'latih', 'manah', 'jawab', 'bagaimana', 'latih', 'baginda', 'latih', 'sama', 'nabi', 'shallallahualaihiwasallam', 'sabda', 'latih', 'aku', 'sama', 'kalian', 'semua'];1;0;1
['kamu', 'minta', 'ringan', 'atas', 'langgar', 'atur', 'allah', 'kemudian', 'beliau', 'diri', 'sampai', 'khuthbah', 'lalu', 'sabda', 'orangorang', 'kalian', 'jadi', 'binasa', 'apabila', 'orang', 'kalang', 'hormat', 'jabat', 'kuasa', 'elit', 'masyarakat', 'curi', 'biar', 'apabila', 'orang', 'kalang', 'rendah', 'masyarakat', 'rendah', 'rakyat', 'biasa', 'curi', 'tegak', 'sanksi', 'hukum', 'atas', 'allah', 'senda', 'fathimah', 'binti', 'muhamamd', 'curi', 'aku', 'potong', 'tangan'];0;0;1
['hai', 'sad', 'apa', 'kau', 'dengar', 'ucap', 'abu', 'hubab', 'maksud', 'beliau', 'ucap', 'abdullah', 'bin', 'ubay', 'saad', 'kata', 'maaf', 'wahai', 'rasulullah', 'lapang', 'dada', 'kepada', 'allah', 'allah', 'beri', 'apa', 'beri', 'duduk', 'telaga', 'duduk', 'madinah', 'red', 'sepakat', 'pilih', 'angkat', 'benar', 'beri', 'muncul', 'halang', 'jabat', 'pimpin', 'buat', 'bagaimana', 'lihat'];0;0;1
['umat', 'maaf', 'dosa', 'orangorang', 'menampaknampakkannya', 'sungguh', 'antara', 'menampaknampakkan', 'dosa', 'orang', 'hamba', 'laku', 'amal', 'waktu', 'malam', 'allah', 'tutup', 'kemudian', 'waktu', 'pagi', 'kata', 'wahai', 'fulan', 'malam', 'aku', 'laku', 'padahal', 'malam', 'hari', 'dosa', 'tutup', 'rabbnya', 'malam', 'ada', 'dosa', 'tutup', 'rabbnya', 'pagi', 'hari', 'singkap', 'apa', 'tutup', 'allah'];0;0;1
['umpama', 'umpama', 'risalah', 'bawa', 'bagai', 'orang', 'datang', 'suatu', 'kaum', 'lantas', 'orang', 'beri', 'ingat', 'awas', 'awas', 'lihat', 'buah', 'pasu', 'dua', 'mata', 'aku', 'beri', 'ingat', 'orang', 'telanjang', 'selamat', 'kalianselamatkanlah', 'kalian', 'bagi', 'antara', 'kalian', 'taat', 'cepatcepat', 'terus', 'jalan', 'selamat', 'balik', 'bagi', 'kalian', 'dusta', 'pasu', 'serang', 'dadak', 'pagi', 'buta', 'sandera'];0;0;1
['puasa', 'lama', 'bulan', 'hingga', 'duga', 'beliau', 'pernah', 'puasa', 'hari', 'bulan', 'pernah', 'beliau', 'puasa', 'hingga', 'seolaholah', 'duga', 'beliau', 'pernah', 'puasa', 'hari', 'anda', 'kamu', 'lihat', 'malam', 'hari', 'beliau', 'shalat', 'kalian', 'lihat', 'beliau', 'sedang', 'shalat', 'kamu', 'lihat', 'beliau', 'tidur', 'kamu', 'lihat', 'beliau', 'sedang', 'tidur', 'kata', 'sulaiman', 'humaid', 'pernah', 'tanya', 'anas', 'shaum', 'rasulullah'];1;0;1
['kamu', 'umum', 'lama', 'satu', 'tahun', 'kemudian', 'kamu', 'guna', 'datang', 'milik', 'beri', 'kepada', 'tanya', 'bagaimana', 'hukum', 'bila', 'temu', 'kambing', 'beliau', 'jawab', 'ambil', 'kamu', 'saudara', 'serigala', 'lalu', 'orang', 'tanya', 'temu', 'unta', 'rasulullah', 'marah', 'hingga', 'merah', 'pipi', 'wajah', 'beliau', 'kemudian', 'kata', 'bagaimana', 'kamu', 'padahal', 'unta', 'selalu', 'sama', 'sepatu', 'perut', 'isi', 'air', 'hingga', 'milik', 'temu'];1;0;1
['tidak', 'rasulullah', 'shallallahu', 'alaihi', 'wa', 'salam', 'beri', 'pilih', 'perkara', 'hadap', 'beliau', 'ambil', 'paling', 'ringan', 'lama', 'bukan', 'perkara', 'dosa', 'anda', 'perkara', 'dosa', 'beliau', 'orang', 'paling', 'jauh', 'dari', 'rasulullah', 'shallallahu', 'alaihi', 'wa', 'salam', 'pernah', 'benci', 'musuh', 'timbang', 'penting', 'pribadi', 'semata', 'memang', 'noda', 'hormat', 'allah', 'apabila', 'hormat', 'allah', 'noda', 'beliau', 'orang', 'paling', 'benci', 'musuh', 'nya'];0;0;1
['allah', 'jadi', 'ibrahim', 'kasih', 'kata', 'salah', 'orang', 'kaum', 'mata', 'ibu', 'ibrahim', 'binar', 'bahagia', 'riwayat', 'muadz', 'tambah', 'syubah', 'habib', 'said', 'amru', 'nabi', 'utus', 'muadz', 'bin', 'jabal', 'yaman', 'lalu', 'waktu', 'shalat', 'shubuh', 'muadz', 'bin', 'jabal', 'baca', 'surat', 'an', 'nisa', 'tatkala', 'ayat', 'allah', 'jadi', 'ibrahim', 'kasih', 'orang', 'belakang', 'kata', 'mata', 'ibu', 'ibrahim', 'binar', 'bahagia'];0;0;1
['orang', 'kalian', 'tempat', 'duduk', 'surga', 'neraka', 'tulis', 'tanya', 'wahai', 'rasulullah', 'bagaimana', 'bila', 'baik', 'bertawakkal', 'beliau', 'jawab', 'ramal', 'kalian', 'orang', 'mudah', 'kemudian', 'beliau', 'baca', 'ayat', 'faammaa', 'man', 'athaa', 'wat', 'taqaa', 'wa', 'shaddaqa', 'bil', 'husnaa', 'fasanuyassiruhu', 'lilyusraa', 'barangsiapa', 'beri', 'takwa', 'benar', 'baik', 'hingga', 'firman', 'fasanuyassiruhu', 'lilusraa'];0;0;1
['barangsiapa', 'baca', 'dengar', 'adzan', 'allahumma', 'roba', 'hadzihid', 'dawaatit', 'taammah', 'was', 'shalatil', 'qooimah', 'ati', 'muhammadanil', 'wasilata', 'wal', 'fadhiilah', 'wabatshu', 'maqoomam', 'mahmudanil', 'ladzi', 'waadtahu', 'allah', 'milik', 'panggil', 'sempurna', 'shalat', 'diri', 'ilah', 'muhammad', 'wasilah', 'utama', 'bangkit', 'tempat', 'puji', 'engkau', 'janji', 'pada', 'dapat', 'syafaat', 'hari', 'kiamat', 'riwayat', 'hamzah', 'bin', 'abdullah', 'bapak', 'nabi'];1;0;1
['sungguh', 'jin', 'ifrit', 'loncat', 'malam', 'beliau', 'sabda', 'kalimat', 'rupa', 'putus', 'shalatku', 'allah', 'beri', 'kuat', 'kepada', 'dari', 'sungguh', 'aku', 'ikat', 'salah', 'satu', 'tiang', 'masjid', 'lalu', 'pagi', 'hari', 'kalian', 'semua', 'lihat', 'beliau', 'sabda', 'aku', 'ingat', 'doa', 'saudara', 'sulaiman', 'tuhan', 'anugerah', 'kepada', 'raja', 'milik', 'orang', 'sudah', 'rauh', 'kata', 'rasulullah', 'lepas', 'ada', 'hina'];0;0;1
['sakit', 'lepra', 'rupa', 'azab', 'allah', 'timpa', 'siapa', 'hendak', 'jadi', 'rahmat', 'orangorang', 'iman', 'tidak', 'orang', 'ada', 'wilayah', 'jangkit', 'sakit', 'lepra', 'kemudian', 'tetap', 'tinggal', 'negeri', 'selalu', 'sabar', 'tahu', 'sakit', 'sebut', 'mengjangkitinya', 'apa', 'allah', 'tetap', 'kepada', 'bagi', 'pahala', 'orang', 'mati', 'syahid', 'hadits', 'kuat', 'riwayat', 'an', 'nadlr', 'daud'];1;0;1
['aku', 'ada', 'pilih', 'firman', 'allah', 'taala', 'qs', 'attaubah', 'ayat', 'arti', 'kamu', 'mohon', 'ampun', 'buat', 'kamu', 'mohon', 'ampun', 'buat', 'sama', 'sekalipun', 'kamu', 'mohon', 'ampun', 'buat', 'banyak', 'tujuh', 'puluh', 'kali', 'allah', 'sekalikali', 'ampun', 'beliau', 'menshalatkannya', 'lalu', 'turun', 'ayat', 'qs', 'attaubah', 'ayat', 'arti', 'jangan', 'kamu', 'shalatkan', 'orang', 'mati', 'lama', 'jangan', 'kamu', 'diri', 'atas', 'kubur'];0;1;1
['tidak', 'zina', 'orang', 'zina', 'zina', 'ada', 'iman', 'tidak', 'curi', 'orang', 'curi', 'curi', 'ada', 'iman', 'tidak', 'minum', 'khamr', 'minum', 'ada', 'iman', 'tidak', 'rampas', 'suatu', 'rampas', 'harga', 'jadi', 'daya', 'tarik', 'manusia', 'ada', 'iman', 'ibnu', 'syihab', 'said', 'bin', 'musayyab', 'abu', 'salamah', 'abu', 'hurairah', 'nabi', 'shallallahu', 'alaihi', 'wa', 'salam', 'hadits', 'misal', 'serta', 'kalimat', 'rampas'];0;0;1
['yatim', 'asuh', 'wali', 'si', 'wali', 'sebut', 'kurang', 'suka', 'cantik', 'harta', 'tetap', 'nikah', 'syarat', 'bayar', 'mahar', 'serendahrendahnya', 'salah', 'adat', 'normal', 'larang', 'nikah', 'anakanak', 'yatim', 'sebut', 'buat', 'adil', 'bayar', 'mahar', 'sempurna', 'lantas', 'sahabat', 'tanya', 'rasulullah', 'kemudian', 'hari', 'allah', 'turun', 'ayat', 'minta', 'fatwa', 'kepada', 'qs', 'annisa', 'kemudian', 'sebut', 'hadits'];0;1;1
['khamar', 'haram', 'anas', 'kata', 'abu', 'tholhah', 'kata', 'kepada', 'keluar', 'tumpah', 'aku', 'keluar', 'lalu', 'aku', 'tumpah', 'khamar', 'mengalirdi', 'jalanjalan', 'kota', 'madinah', 'kemudian', 'bagi', 'kaum', 'kata', 'wafat', 'bagi', 'orang', 'perut', 'khamar', 'allah', 'subhanahu', 'wataala', 'turun', 'firman', 'qs', 'alu', 'imran', 'ayat', 'arti', 'dosa', 'orangorang', 'iman', 'kerja', 'amal', 'saleh', 'makan', 'makan', 'makan'];1;1;1
['orang', 'mukmin', 'baca', 'al', 'quran', 'amal', 'denganya', 'bagai', 'buah', 'utrujah', 'rasa', 'lezat', 'bau', 'sedap', 'orang', 'mukmin', 'baca', 'al', 'quran', 'amal', 'dengan', 'buah', 'kurma', 'rasa', 'manis', 'bau', 'umpama', 'orang', 'munafik', 'baca', 'al', 'quran', 'ar', 'raihanah', 'aroma', 'sedap', 'rasa', 'pahit', 'umpama', 'orang', 'munafik', 'baca', 'al', 'quran', 'al', 'hanzhalah', 'rasa', 'pahit', 'bau', 'busuk'];0;0;1
['nabi', 'shallallahualaihiwasallam', 'pernah', 'datang', 'baitullah', 'haji', 'beliau', 'thawaf', 'baitullah', 'tujuh', 'kali', 'putar', 'kemudian', 'shalat', 'rakaat', 'belakang', 'maqam', 'ibrahim', 'lalu', 'laku', 'saiy', 'bukit', 'shafa', 'marwah', 'tujuh', 'kali', 'sungguh', 'kalian', 'suri', 'tauladan', 'baik', 'diri', 'rasulullah', 'pernah', 'tanya', 'jabir', 'bin', 'abdullah', 'radhiyallahuanhua', 'kata', 'jangan', 'orang', 'dekat', 'isterinya', 'hingga', 'laksana', 'saiy', 'bukit', 'shafa', 'marwah'];0;0;1
['alangkah', 'bagus', 'selimut', 'kena', 'untuk', 'wahai', 'rasulullah', 'rasulullah', 'sabda', 'nabi', 'anjak', 'pergi', 'orangorang', 'cela', 'sahabat', 'sebut', 'kata', 'allah', 'kau', 'laku', 'kurang', 'ajar', 'kamu', 'tahu', 'rasulullah', 'beri', 'selimut', 'beliau', 'perlu', 'malah', 'kau', 'minta', 'padahal', 'kau', 'tahu', 'beliau', 'pernah', 'tolak', 'orang', 'minta', 'sahabat', 'kata', 'aku', 'harap', 'berkah', 'nabi', 'kena', 'moga', 'kain', 'jadi', 'kafan', 'aku', 'tinggal'];0;0;1
['nabi', 'sama', 'abu', 'bakar', 'tiba', 'makkah', 'lalu', 'abu', 'bakar', 'kata', 'pernah', 'lewat', 'orang', 'gembala', 'rasulullah', 'haus', 'abu', 'bakar', 'lanjut', 'lalu', 'aku', 'peras', 'semangkuk', 'susu', 'beliau', 'beliau', 'minum', 'hingga', 'aku', 'rasa', 'puas', 'lanjut', 'suraqah', 'bin', 'jusyum', 'datang', 'kendara', 'kuda', 'beliau', 'doa', 'cela', 'atas', 'hingga', 'suraqah', 'minta', 'beliau', 'henti', 'doa', 'cela', 'atas', 'pulang', 'lalu', 'nabi', 'laksana', 'ingin'];0;0;1
['tidak', 'rasulullah', 'laksana', 'shalat', 'malam', 'bulan', 'ramadhan', 'bulanbulan', 'lain', 'lebih', 'sebelas', 'rakaat', 'beliau', 'shalat', 'empat', 'rakaat', 'jangan', 'kamu', 'tanya', 'bagus', 'panjang', 'kemudian', 'beliau', 'shalat', 'empat', 'rakaat', 'jangan', 'kamu', 'tanya', 'bagus', 'panjang', 'kemudian', 'beliau', 'shalat', 'tiga', 'rakaat', 'lalu', 'aku', 'tanya', 'wahai', 'rasulullah', 'tidur', 'laksana', 'witir', 'beliau', 'jawab', 'wahai', 'aisyah', 'sungguh', 'dua', 'mata', 'tidur', 'hati', 'tidak', 'tidur'];1;0;1
['aku', 'beri', 'bendera', 'komando', 'perang', 'orang', 'lakilaki', 'bendera', 'ambil', 'besok', 'pagi', 'orang', 'lakilaki', 'allah', 'rasul', 'cinta', 'sabda', 'beliau', 'lakilaki', 'cinta', 'allah', 'rasul', 'allah', 'beri', 'menang', 'lewat', 'tangan', 'sama', 'ali', 'padahal', 'ingin', 'ada', 'kata', 'ali', 'rasulullah', 'shallallahu', 'alaihi', 'wa', 'salam', 'beri', 'bendera', 'kepada', 'lalu', 'allah', 'beri', 'menang', 'kepada'];0;0;1
['panggil', 'si', 'fulan', 'datang', 'bawa', 'tempat', 'tinta', 'lembar', 'kayu', 'tulang', 'lalu', 'nabi', 'sabda', 'tulis', 'laa', 'yastawil', 'qaaiduuna', 'mal', 'mukminiina', 'wal', 'mujaahiduuna', 'fii', 'sabiilillaah', 'tidak', 'sama', 'orang', 'mukmin', 'ikut', 'perang', 'jihad', 'fii', 'sabilillah', 'an', 'nisa', 'belakang', 'nabi', 'ummi', 'maktum', 'lalu', 'kata', 'rasulullah', 'aku', 'buta', 'turun', 'ayat', 'ghairu', 'ulidldlarar', 'orangorang', 'punya', 'halang'];0;0;1
['sungguh', 'aku', 'sangat', 'tahu', 'ayat', 'sebut', 'turun', 'hari', 'apa', 'turun', 'mana', 'rasulullah', 'ada', 'ayat', 'sebut', 'turun', 'ayat', 'sebut', 'turun', 'hari', 'arafah', 'allah', 'waktu', 'sedang', 'laksana', 'wukuf', 'arafah', 'sufyan', 'kata', 'aku', 'ragu', 'hari', 'jumat', 'bukan', 'ayat', 'hari', 'sempurna', 'kamu', 'agama', 'cukup', 'kepada', 'nikmat', 'kuridhai', 'islam', 'jadi', 'agama', 'bagimuqs', 'al', 'maidah', 'ayat'];0;0;1
['allah', 'jadi', 'madinah', 'kota', 'cinta', 'bagaimana', 'cinta', 'makkah', 'bahkan', 'lebih', 'allah', 'beri', 'bara', 'timbang', 'sha', 'mud', 'sehat', 'makmur', 'madinah', 'buat', 'pindah', 'wabah', 'demam', 'juhfah', 'aisyah', 'radhiyallahuanha', 'kata', 'tiba', 'madinah', 'madinah', 'bumi', 'allah', 'paling', 'banyak', 'wabah', 'bencana', 'sambung', 'lembah', 'bathhan', 'alir', 'air', 'keruh', 'kandung', 'kumankuman', 'sakit'];1;0;1
['jangan', 'orang', 'kata', 'aku', 'lupa', 'ayat', 'kata', 'aku', 'lupa', 'selalu', 'ulangiulangilah', 'baca', 'al', 'quran', 'cepat', 'pergi', 'dada', 'orang', 'hilang', 'unta', 'cerita', 'utsman', 'cerita', 'jarir', 'manshur', 'misal', 'mutabaahnya', 'bisyr', 'ibnul', 'mubarak', 'syubah', 'ikut', 'mutabaah', 'ibnu', 'juraij', 'abdah', 'syaqiq', 'kata', 'aku', 'dengar', 'abdullah', 'aku', 'dengar', 'nabi'];0;1;0
['hari', 'jumat', 'dapat', 'waktu', 'tidak', 'orang', 'hamba', 'muslim', 'shalat', 'doa', 'allah', 'waktu', 'allah', 'kabul', 'beliau', 'beri', 'isyarat', 'tangan', 'letak', 'ujung', 'jarijarinya', 'jari', 'tengah', 'kelingking', 'kata', 'beliau', 'sempit', 'al', 'uwisi', 'kata', 'cerita', 'ibrahim', 'syubah', 'al', 'hajjaj', 'hisyam', 'bin', 'zaid', 'anas', 'bin', 'malik', 'kata', 'masa', 'rasulullah', 'orang', 'yahudi', 'menganiya', 'orang', 'budak', 'perempuan'];0;0;1
